date,ili,detection_rate,delta_ili,peak_gap,min_temp,max_temp,daily_rain,avg_humidity
2024-01-28,42.443,26.557,-4.586,28.743,-5.0,3.8,0.1,62.3
2024-01-29,41.9,26.25,-3.8,28.0,-4.8,4.6,0.083,66.6
2024-01-30,41.686,25.064,-3.471,28.214,-4.0,8.1,0.067,59.3
2024-01-31,41.471,23.879,-3.143,28.429,0.7,10.6,0.05,54.1
2024-02-01,41.257,22.693,-2.814,28.643,-1.3,8.2,0.033,64.9
2024-02-02,41.043,21.507,-2.486,28.857,0.7,7.9,0.017,65.5
2024-02-03,40.829,20.321,-2.157,29.071,-0.2,8.3,0.0,63.9
2024-02-04,40.614,19.136,-1.829,29.286,3.7,12.2,1.95,60.9
2024-02-05,40.4,17.95,-1.5,29.5,0.1,6.6,3.9,81.8
2024-02-06,39.714,18.45,-1.971,30.186,0.0,2.9,0.2,83.5
2024-02-07,39.029,18.95,-2.443,30.871,-0.9,2.7,0.0,76.6
2024-02-08,38.343,19.45,-2.914,31.557,-3.0,6.2,0.0,66.9
2024-02-09,37.657,19.95,-3.386,32.243,-2.5,6.1,0.0,66.8
2024-02-10,36.971,20.45,-3.857,32.929,-1.5,7.4,0.0,69.4
2024-02-11,36.286,20.95,-4.329,33.614,-3.1,5.5,0.0,70.6
2024-02-12,35.6,21.45,-4.8,34.3,-2.9,10.5,2.725,62.8
2024-02-13,34.186,19.921,-5.529,35.714,2.0,13.7,5.45,70.6
2024-02-14,32.771,18.393,-6.257,37.129,8.8,18.3,8.175,76.4
2024-02-15,31.357,16.864,-6.986,38.543,0.6,11.6,10.9,89.9
2024-02-16,29.943,15.336,-7.714,39.957,-1.5,8.1,12.967,72.4
2024-02-17,28.529,13.807,-8.443,41.371,-1.2,11.7,15.033,73.5
2024-02-18,27.114,12.279,-9.171,42.786,1.2,9.4,17.1,81.4
2024-02-19,25.7,10.75,-9.9,44.2,4.2,11.9,8.9,95.8
2024-02-20,25.086,10.5,-9.1,44.814,2.8,6.8,2.6,86.3
2024-02-21,24.471,10.25,-8.3,45.429,0.0,4.0,17.8,92.5
2024-02-22,23.857,10.0,-7.5,46.043,-1.1,1.6,8.8,84.5
2024-02-23,23.243,9.75,-6.7,46.657,-1.0,6.1,0.4,68.8
2024-02-24,22.629,9.5,-5.9,47.271,-1.3,5.9,2.3,68.6
2024-02-25,22.014,9.25,-5.1,47.886,0.8,5.9,1.8,80.8
2024-02-26,21.4,9.0,-4.3,48.5,-1.2,9.7,1.5,65.3
2024-02-27,20.757,8.736,-4.329,48.786,1.2,9.8,1.2,52.0
2024-02-28,20.114,8.471,-4.357,49.071,3.2,10.1,0.9,59.5
2024-02-29,19.471,8.207,-4.386,49.357,0.3,9.6,0.6,63.6
2024-03-01,18.829,7.943,-4.414,49.643,-7.1,0.3,0.3,38.9
2024-03-02,18.186,7.679,-4.443,49.929,-8.1,4.1,0.0,60.4
2024-03-03,17.543,7.414,-4.471,50.214,0.4,7.8,0.42,71.5
2024-03-04,16.9,7.15,-4.5,50.5,-1.8,11.7,0.84,45.5
2024-03-05,17.114,6.714,-3.643,48.514,5.5,11.0,1.26,45.1
2024-03-06,17.329,6.279,-2.786,46.529,2.5,10.3,1.68,58.8
2024-03-07,17.543,5.843,-1.929,44.543,1.2,8.2,2.1,62.4
2024-03-08,17.757,5.407,-1.071,42.557,-0.7,6.5,2.1,50.6
2024-03-09,17.971,4.971,-0.214,40.571,-2.1,7.1,2.1,50.8
2024-03-10,18.186,4.536,0.643,38.586,-1.8,10.6,2.1,54.0
2024-03-11,18.4,4.1,1.5,36.6,2.0,10.8,2.1,62.3
2024-03-12,18.014,4.364,0.9,35.657,4.4,10.0,2.1,78.0
2024-03-13,17.629,4.629,0.3,34.714,1.3,12.0,1.7,57.6
2024-03-14,17.243,4.893,-0.3,33.771,3.4,15.4,1.3,58.3
2024-03-15,16.857,5.157,-0.9,32.829,4.0,14.5,0.9,68.5
2024-03-16,16.471,5.421,-1.5,31.886,4.4,18.3,0.5,54.5
2024-03-17,16.086,5.686,-2.1,30.943,5.4,12.2,0.1,48.0
2024-03-18,15.7,5.95,-2.7,30.0,1.4,13.2,0.15,28.6
2024-03-19,15.8,5.714,-2.214,29.357,3.9,9.8,0.2,60.8
2024-03-20,15.9,5.479,-1.729,28.714,1.2,8.7,1.933,46.5
2024-03-21,16.0,5.243,-1.243,28.071,-1.2,11.5,3.667,46.5
2024-03-22,16.1,5.007,-0.757,27.429,3.8,15.2,5.4,57.0
2024-03-23,16.2,4.771,-0.271,26.786,9.3,18.2,0.1,66.0
2024-03-24,16.3,4.536,0.214,26.143,10.5,23.4,2.6,42.5
2024-03-25,16.4,4.3,0.7,25.5,6.7,14.5,5.1,63.0
2024-03-26,16.5,4.293,0.7,25.186,3.2,12.4,11.5,77.3
2024-03-27,16.6,4.286,0.7,24.871,4.4,16.2,6.7,68.4
2024-03-28,16.7,4.279,0.7,24.557,7.8,12.2,1.9,81.8
2024-03-29,16.8,4.271,0.7,24.243,5.0,12.3,1.4,73.0
2024-03-30,16.9,4.264,0.7,23.929,3.0,15.6,1.12,56.5
2024-03-31,17.0,4.257,0.7,23.614,3.4,17.7,0.84,39.9
2024-04-01,17.1,4.25,0.7,23.3,5.5,19.0,0.56,32.0
2024-04-02,16.729,4.4,0.229,22.986,7.0,23.9,0.28,37.5
2024-04-03,16.357,4.55,-0.243,22.671,13.9,19.7,0.0,55.9
2024-04-04,15.986,4.7,-0.714,22.357,12.4,20.3,0.0,52.1
2024-04-05,15.614,4.85,-1.186,22.043,10.2,18.8,0.0,51.3
2024-04-06,15.243,5.0,-1.657,21.729,8.0,18.9,0.0,48.6
2024-04-07,14.871,5.15,-2.129,21.414,7.7,23.4,0.0,33.4
2024-04-08,14.5,5.3,-2.6,21.1,11.0,22.8,0.0,46.5
2024-04-09,14.357,5.35,-2.371,19.829,10.6,20.8,0.0,32.4
2024-04-10,14.214,5.4,-2.143,18.557,10.2,18.5,0.0,62.6
2024-04-11,14.071,5.45,-1.914,17.286,11.7,21.1,0.0,61.0
2024-04-12,13.929,5.5,-1.686,16.014,12.0,24.2,4.275,59.6
2024-04-13,13.786,5.55,-1.457,14.743,11.2,27.3,8.55,52.4
2024-04-14,13.643,5.6,-1.229,13.471,13.6,29.4,12.825,47.1
2024-04-15,13.5,5.65,-1.0,12.2,11.7,20.0,17.1,77.4
2024-04-16,13.257,5.014,-1.1,11.829,11.5,17.9,2.3,82.6
2024-04-17,13.014,4.379,-1.2,11.457,9.7,21.8,2.925,65.3
2024-04-18,12.771,3.743,-1.3,11.086,10.7,24.9,3.55,53.3
2024-04-19,12.529,3.107,-1.4,10.714,11.5,24.3,4.175,51.8
2024-04-20,12.286,2.471,-1.5,10.343,13.0,17.2,4.8,77.3
2024-04-21,12.043,1.836,-1.6,9.971,13.3,21.7,3.2,65.5
2024-04-22,11.8,1.2,-1.7,9.6,15.0,24.1,1.6,49.4
2024-04-23,11.443,1.193,-1.814,9.529,13.2,24.2,0.0,55.0
2024-04-24,11.086,1.186,-1.929,9.457,11.0,16.5,9.0,80.1
2024-04-25,10.729,1.179,-2.043,9.386,10.3,20.8,8.1,75.6
2024-04-26,10.371,1.171,-2.157,9.314,11.4,26.0,7.2,61.1
2024-04-27,10.014,1.164,-2.271,9.243,11.5,26.2,6.3,56.4
2024-04-28,9.657,1.157,-2.386,9.171,13.0,28.9,5.4,53.5
2024-04-29,9.3,1.15,-2.5,9.1,16.9,26.1,4.5,48.0
2024-04-30,9.2,1.35,-2.243,9.2,16.0,22.5,3.6,62.5
2024-05-01,9.1,1.55,-1.986,9.3,13.9,24.0,2.7,46.0
2024-05-02,9.0,1.75,-1.729,9.4,12.4,23.7,1.8,48.4
2024-05-03,8.9,1.95,-1.471,9.5,12.2,27.9,0.9,46.9
2024-05-04,8.8,2.15,-1.214,9.6,14.6,28.5,0.0,44.8
2024-05-05,8.7,2.35,-0.957,9.7,15.7,20.6,48.3,87.4
2024-05-06,8.6,2.55,-0.7,9.8,13.4,15.7,12.3,92.9
2024-05-07,8.743,2.614,-0.457,9.471,12.2,15.0,2.4,77.3
2024-05-08,8.886,2.679,-0.214,9.143,9.0,21.4,9.725,58.8
2024-05-09,9.029,2.743,0.029,8.814,10.9,21.8,17.05,63.6
2024-05-10,9.171,2.807,0.271,8.486,12.5,23.8,24.375,55.6
2024-05-11,9.314,2.871,0.514,8.157,14.0,22.0,31.7,80.0
2024-05-12,9.457,2.936,0.757,7.829,11.9,21.6,28.925,65.0
2024-05-13,9.6,3.0,1.0,7.5,11.9,24.5,26.15,51.9
2024-05-14,9.457,2.571,0.714,7.643,12.7,24.7,23.375,43.3
2024-05-15,9.314,2.143,0.429,7.786,7.2,18.8,20.6,74.3
2024-05-16,9.171,1.714,0.143,7.929,6.9,19.8,0.1,61.3
2024-05-17,9.029,1.286,-0.143,8.071,10.8,24.9,0.96,63.6
2024-05-18,8.886,0.857,-0.429,8.214,16.0,26.5,1.82,65.3
2024-05-19,8.743,0.429,-0.714,8.357,15.9,27.9,2.68,63.1
2024-05-20,8.6,0.0,-1.0,8.5,16.8,22.8,3.54,75.0
2024-05-21,8.529,0.029,-0.929,8.571,16.3,28.3,4.4,68.1
2024-05-22,8.457,0.057,-0.857,8.643,16.4,25.5,5.26,68.9
2024-05-23,8.386,0.086,-0.786,8.714,15.8,26.4,6.12,67.9
2024-05-24,8.314,0.114,-0.714,8.786,15.7,24.7,6.98,75.1
2024-05-25,8.243,0.143,-0.643,8.857,18.7,24.7,7.84,62.8
2024-05-26,8.171,0.171,-0.571,8.929,17.0,23.7,8.7,74.3
2024-05-27,8.1,0.2,-0.5,9.0,14.1,22.6,7.16,63.4
2024-05-28,7.871,0.207,-0.657,8.857,14.3,26.1,5.62,54.8
2024-05-29,7.643,0.214,-0.814,8.714,15.4,26.8,4.08,51.6
2024-05-30,7.414,0.221,-0.971,8.571,16.2,24.6,2.54,49.1
2024-05-31,7.186,0.229,-1.129,8.429,16.9,25.4,1.0,60.0
2024-06-01,6.957,0.236,-1.286,8.286,17.5,25.2,0.0,61.3
2024-06-02,6.729,0.243,-1.443,8.143,15.7,25.8,0.133,51.9
2024-06-03,6.5,0.25,-1.6,8.0,15.7,28.7,0.267,47.4
2024-06-04,6.5,0.214,-1.371,7.857,16.3,29.3,0.4,42.1
2024-06-05,6.5,0.179,-1.143,7.714,18.1,30.1,0.533,53.9
2024-06-06,6.5,0.143,-0.914,7.571,19.3,31.4,0.667,54.3
2024-06-07,6.5,0.107,-0.686,7.429,18.3,28.0,0.8,54.3
2024-06-08,6.5,0.071,-0.457,7.286,17.9,25.0,16.9,79.5
2024-06-09,6.5,0.036,-0.229,7.143,17.4,28.8,15.357,68.9
2024-06-10,6.5,0.0,0.0,7.0,19.0,31.1,13.814,66.3
2024-06-11,6.614,0.0,0.114,6.643,21.7,31.6,12.271,62.4
2024-06-12,6.729,0.0,0.229,6.286,19.2,31.8,10.729,60.8
2024-06-13,6.843,0.0,0.343,5.929,20.0,32.8,9.186,51.4
2024-06-14,6.957,0.0,0.457,5.571,21.4,33.0,7.643,56.0
2024-06-15,7.071,0.0,0.571,5.214,21.8,28.2,6.1,72.3
2024-06-16,7.186,0.0,0.686,4.857,19.9,29.5,7.586,58.4
2024-06-17,7.3,0.0,0.8,4.5,18.9,30.2,9.071,48.4
2024-06-18,7.386,0.064,0.771,4.1,20.4,32.9,10.557,59.5
2024-06-19,7.471,0.129,0.743,3.7,21.4,35.8,12.043,54.3
2024-06-20,7.557,0.193,0.714,3.3,23.4,35.4,13.529,45.1
2024-06-21,7.643,0.257,0.686,2.9,22.9,33.9,15.014,49.8
2024-06-22,7.729,0.321,0.657,2.5,22.6,26.1,16.5,80.6
2024-06-23,7.814,0.386,0.629,2.1,22.5,30.1,5.1,79.5
2024-06-24,7.9,0.45,0.6,1.7,21.2,27.9,0.0,70.4
2024-06-25,7.814,0.543,0.429,1.786,19.1,27.2,7.66,61.9
2024-06-26,7.729,0.636,0.257,1.871,18.9,31.6,15.32,61.0
2024-06-27,7.643,0.729,0.086,1.957,20.6,31.6,22.98,55.0
2024-06-28,7.557,0.821,-0.086,2.043,21.3,32.5,30.64,54.6
2024-06-29,7.471,0.914,-0.257,2.129,21.6,32.3,38.3,65.1
2024-06-30,7.386,1.007,-0.429,2.214,22.0,24.9,32.2,88.5
2024-07-01,7.3,1.1,-0.6,2.3,22.0,31.3,48.65,69.1
2024-07-02,7.357,0.986,-0.457,2.243,21.9,25.2,65.1,90.0
2024-07-03,7.414,0.871,-0.314,2.186,23.6,25.9,0.8,80.3
2024-07-04,7.471,0.757,-0.171,2.129,23.2,30.6,3.6,74.8
2024-07-05,7.529,0.643,-0.029,2.071,21.3,26.1,4.1,80.5
2024-07-06,7.586,0.529,0.114,2.014,22.1,30.0,2.8,84.1
2024-07-07,7.643,0.414,0.257,1.957,21.5,28.2,28.7,85.1
2024-07-08,7.7,0.3,0.4,1.9,23.1,24.5,21.1,93.4
2024-07-09,7.943,0.336,0.586,1.514,22.7,26.7,0.3,86.9
2024-07-10,8.186,0.371,0.771,1.129,22.7,31.1,1.4,77.1
2024-07-11,8.429,0.407,0.957,0.743,23.3,28.9,0.933,79.6
2024-07-12,8.671,0.443,1.143,0.357,21.8,30.2,0.467,79.5
2024-07-13,8.914,0.479,1.329,-0.029,23.5,33.3,0.0,70.0
2024-07-14,9.157,0.514,1.514,-0.414,24.9,32.1,0.4,65.9
2024-07-15,9.4,0.55,1.7,-0.8,24.5,31.3,0.0,64.6
2024-07-16,9.643,0.621,1.7,-0.929,24.6,30.7,17.0,78.4
2024-07-17,9.886,0.693,1.7,-1.057,24.1,28.1,98.8,91.6
2024-07-18,10.129,0.764,1.7,-1.186,23.1,25.6,128.8,95.3
2024-07-19,10.371,0.836,1.7,-1.314,24.2,30.8,0.1,80.1
2024-07-20,10.614,0.907,1.7,-1.443,25.1,30.6,14.9,80.4
2024-07-21,10.857,0.979,1.7,-1.571,22.5,29.8,8.5,83.6
2024-07-22,11.1,1.05,1.7,-1.7,24.3,27.9,79.9,89.0
2024-07-23,11.414,1.071,1.771,-1.771,25.8,27.3,2.0,87.9
2024-07-24,11.729,1.093,1.843,-1.843,26.0,30.9,14.7,85.0
2024-07-25,12.043,1.114,1.914,-1.914,25.4,32.2,25.3,79.8
2024-07-26,12.357,1.136,1.986,-1.986,25.2,32.7,5.5,81.9
2024-07-27,12.671,1.157,2.057,-2.057,27.5,31.7,33.5,83.6
2024-07-28,12.986,1.179,2.129,-2.129,27.3,32.2,0.0,76.0
2024-07-29,13.3,1.2,2.2,-2.2,26.8,27.8,0.0,84.0
2024-07-30,13.5,1.179,2.086,-2.086,26.3,31.9,0.1,78.8
2024-07-31,13.7,1.157,1.971,-1.971,27.0,33.3,0.2,74.5
2024-08-01,13.9,1.136,1.857,-1.857,27.3,33.2,0.3,75.5
2024-08-02,14.1,1.114,1.743,-1.743,28.2,32.5,0.55,79.4
2024-08-03,14.3,1.093,1.629,-1.629,27.2,34.2,0.8,75.0
2024-08-04,14.5,1.071,1.514,-1.514,27.3,36.2,1.05,69.3
2024-08-05,14.7,1.05,1.4,-1.4,26.9,33.7,1.3,75.5
2024-08-06,14.9,0.993,1.4,-1.4,25.6,33.5,0.0,74.8
2024-08-07,15.1,0.936,1.4,-1.4,27.2,33.4,3.4,72.0
2024-08-08,15.3,0.879,1.4,-1.4,26.9,31.6,0.0,77.5
2024-08-09,15.5,0.821,1.4,-1.4,25.6,33.6,0.0,74.1
2024-08-10,15.7,0.764,1.4,-1.4,26.4,33.6,0.0,70.8
2024-08-11,15.9,0.707,1.4,-1.4,27.8,34.4,0.0,67.8
2024-08-12,16.1,0.65,1.4,-1.4,28.2,34.1,0.0,70.5
2024-08-13,15.671,0.621,0.771,-0.771,28.1,36.4,0.0,70.0
2024-08-14,15.243,0.593,0.143,-0.143,27.3,34.9,3.0,73.0
2024-08-15,14.814,0.564,-0.486,0.486,26.7,34.6,6.4,74.6
2024-08-16,14.386,0.536,-1.114,1.114,26.8,34.3,0.0,69.4
2024-08-17,13.957,0.507,-1.743,1.743,27.2,34.0,11.0,71.0
2024-08-18,13.529,0.479,-2.371,2.371,27.0,33.9,0.0,73.8
2024-08-19,13.1,0.45,-3.0,3.0,26.3,35.3,2.3,72.3
2024-08-20,12.657,0.593,-3.014,3.443,27.0,35.4,0.0,68.3
2024-08-21,12.214,0.736,-3.029,3.886,26.9,30.8,42.2,85.9
2024-08-22,11.771,0.879,-3.043,4.329,27.1,30.3,0.6,79.9
2024-08-23,11.329,1.021,-3.057,4.771,26.4,31.8,0.0,73.5
2024-08-24,10.886,1.164,-3.071,5.214,25.1,30.9,2.0,78.8
2024-08-25,10.443,1.307,-3.086,5.657,24.9,32.7,1.0,76.6
2024-08-26,10.0,1.45,-3.1,6.1,25.6,30.6,0.0,77.8
2024-08-27,9.643,1.414,-3.014,6.457,24.6,30.3,0.3,69.8
2024-08-28,9.286,1.379,-2.929,6.814,23.0,33.2,0.7,62.1
2024-08-29,8.929,1.343,-2.843,7.171,23.4,33.5,1.1,61.0
2024-08-30,8.571,1.307,-2.757,7.529,23.7,32.9,1.5,64.0
2024-08-31,8.214,1.271,-2.671,7.886,22.6,33.0,1.9,65.6
2024-09-01,7.857,1.236,-2.586,8.243,24.6,31.6,2.3,64.9
2024-09-02,7.5,1.2,-2.5,8.6,22.2,26.9,2.7,73.6
2024-09-03,7.3,1.05,-2.343,8.8,23.2,32.0,4.1,54.5
2024-09-04,7.1,0.9,-2.186,9.0,23.2,33.3,5.5,61.4
2024-09-05,6.9,0.75,-2.029,9.2,25.6,28.8,6.9,79.1
2024-09-06,6.7,0.6,-1.871,9.4,23.3,25.7,0.7,79.3
2024-09-07,6.5,0.45,-1.714,9.6,22.8,31.3,0.0,68.9
2024-09-08,6.3,0.3,-1.557,9.8,22.6,32.8,0.1,69.6
2024-09-09,6.1,0.15,-1.4,10.0,24.1,34.1,0.2,69.0
2024-09-10,6.271,0.714,-1.029,9.829,25.6,33.9,0.3,67.3
2024-09-11,6.443,1.279,-0.657,9.657,25.4,34.6,0.4,71.5
2024-09-12,6.614,1.843,-0.286,9.486,24.8,27.1,32.7,91.5
2024-09-13,6.786,2.407,0.086,9.314,24.2,28.0,7.6,91.4
2024-09-14,6.957,2.971,0.457,9.143,25.2,32.2,0.0,80.3
2024-09-15,7.129,3.536,0.829,8.971,24.2,32.4,4.75,73.6
2024-09-16,7.3,4.1,1.2,8.8,21.3,32.2,9.5,74.0
2024-09-17,7.157,3.629,0.886,8.943,25.8,33.2,5.1,77.0
2024-09-18,7.014,3.157,0.571,9.086,26.5,33.6,0.7,76.8
2024-09-19,6.871,2.686,0.257,9.229,25.6,32.6,27.6,77.4
2024-09-20,6.729,2.214,-0.057,9.371,17.9,28.6,54.5,89.8
2024-09-21,6.586,1.743,-0.371,9.514,17.1,21.9,27.0,82.3
2024-09-22,6.443,1.271,-0.686,9.657,16.9,26.7,20.25,67.4
2024-09-23,6.3,0.8,-1.0,9.8,16.6,26.1,13.5,58.3
2024-09-24,6.114,0.707,-1.043,9.986,15.6,26.9,6.75,57.9
2024-09-25,5.929,0.614,-1.086,10.171,18.6,27.3,0.0,65.6
2024-09-26,5.743,0.521,-1.129,10.357,21.1,28.0,1.2,75.1
2024-09-27,5.557,0.429,-1.171,10.543,19.1,28.0,1.46,72.8
2024-09-28,5.371,0.336,-1.214,10.729,19.2,27.9,1.72,59.3
2024-09-29,5.186,0.243,-1.257,10.914,19.1,29.0,1.98,61.5
2024-09-30,5.0,0.15,-1.3,11.1,18.3,28.5,2.24,63.0
2024-10-01,5.086,0.45,-1.029,11.014,13.3,21.7,2.5,67.5
2024-10-02,5.171,0.75,-0.757,10.929,11.6,19.9,2.0,48.8
2024-10-03,5.257,1.05,-0.486,10.843,10.8,22.5,1.5,59.0
2024-10-04,5.343,1.35,-0.214,10.757,11.9,24.2,1.0,60.0
2024-10-05,5.429,1.65,0.057,10.671,11.6,24.4,0.5,60.4
2024-10-06,5.514,1.95,0.329,10.586,12.3,17.9,0.0,73.5
2024-10-07,5.6,2.25,0.6,10.5,14.0,20.7,0.0,73.9
2024-10-08,5.514,2.029,0.429,10.157,12.7,23.9,0.0,73.9
2024-10-09,5.429,1.807,0.257,9.814,13.9,24.4,0.0,64.1
2024-10-10,5.343,1.586,0.086,9.471,15.3,24.1,0.0,66.3
2024-10-11,5.257,1.364,-0.086,9.129,13.9,24.4,0.0,68.8
2024-10-12,5.171,1.143,-0.257,8.786,13.4,24.7,0.0,60.6
2024-10-13,5.086,0.921,-0.429,8.443,12.6,22.6,0.0,67.0
2024-10-14,5.0,0.7,-0.6,8.1,17.6,21.5,0.0,70.3
2024-10-15,5.014,0.921,-0.5,7.643,17.6,21.9,0.5,85.0
2024-10-16,5.029,1.143,-0.4,7.186,14.4,24.2,16.033,76.9
2024-10-17,5.043,1.364,-0.3,6.729,13.8,25.7,31.567,70.4
2024-10-18,5.057,1.586,-0.2,6.271,16.2,18.8,47.1,86.1
2024-10-19,5.071,1.807,-0.1,5.814,12.4,21.1,1.0,75.0
2024-10-20,5.086,2.029,-0.0,5.357,10.5,17.8,0.5,56.0
2024-10-21,5.1,2.25,0.1,4.9,9.7,19.3,0.0,66.4
2024-10-22,5.029,1.986,0.014,4.614,14.9,16.6,20.6,90.8
2024-10-23,4.957,1.721,-0.071,4.329,9.4,15.5,2.3,75.3
2024-10-24,4.886,1.457,-0.157,4.043,7.1,18.4,1.725,71.4
2024-10-25,4.814,1.193,-0.243,3.757,8.7,21.5,1.15,64.1
2024-10-26,4.743,0.929,-0.329,3.471,10.7,24.0,0.575,68.3
2024-10-27,4.671,0.664,-0.414,3.186,14.0,18.8,0.0,79.4
2024-10-28,4.6,0.4,-0.5,2.9,12.3,20.4,0.0,75.9
2024-10-29,4.614,0.521,-0.414,2.857,13.4,18.3,0.0,64.6
2024-10-30,4.629,0.643,-0.329,2.814,11.4,21.4,0.0,71.3
2024-10-31,4.643,0.764,-0.243,2.771,11.0,22.6,0.0,67.8
2024-11-01,4.657,0.886,-0.157,2.729,12.9,18.7,0.0,70.8
2024-11-02,4.671,1.007,-0.071,2.686,13.0,25.1,0.0,58.9
2024-11-03,4.686,1.129,0.014,2.643,13.0,23.5,0.0,71.1
2024-11-04,4.7,1.25,0.1,2.6,8.9,18.3,0.1,62.0
2024-11-05,4.857,1.443,0.243,2.443,5.6,14.7,0.1,49.8
2024-11-06,5.014,1.636,0.386,2.286,4.1,12.5,0.1,46.1
2024-11-07,5.171,1.829,0.529,2.129,1.6,15.7,0.1,48.1
2024-11-08,5.329,2.021,0.671,1.971,3.1,18.1,0.1,50.8
2024-11-09,5.486,2.214,0.814,1.814,6.8,20.3,0.1,55.8
2024-11-10,5.643,2.407,0.957,1.657,10.3,21.0,0.1,64.0
2024-11-11,5.8,2.6,1.1,1.5,9.7,21.8,0.1,64.5
2024-11-12,5.857,2.486,1.0,1.3,11.0,19.2,0.1,66.8
2024-11-13,5.914,2.371,0.9,1.1,8.3,21.3,0.1,62.9
2024-11-14,5.971,2.257,0.8,0.9,13.2,16.8,0.1,68.4
2024-11-15,6.029,2.143,0.7,0.7,13.7,21.5,0.0,65.1
2024-11-16,6.086,2.029,0.6,0.5,14.4,22.6,6.5,72.5
2024-11-17,6.143,1.914,0.5,0.3,2.1,14.4,5.2,47.6
2024-11-18,6.2,1.8,0.4,0.1,-0.7,7.9,3.9,30.9
2024-11-19,6.329,2.071,0.471,-0.043,0.3,11.3,2.6,49.5
2024-11-20,6.457,2.343,0.543,-0.186,2.4,9.6,1.3,65.8
2024-11-21,6.586,2.614,0.614,-0.329,6.0,14.1,0.0,71.9
2024-11-22,6.714,2.886,0.686,-0.471,3.3,10.6,0.0,48.0
2024-11-23,6.843,3.157,0.757,-0.614,1.5,12.6,0.0,47.1
2024-11-24,6.971,3.429,0.829,-0.757,2.6,14.2,0.0,58.4
2024-11-25,7.1,3.7,0.9,-0.9,3.6,15.4,0.0,57.6
2024-11-26,7.471,4.4,1.143,-1.143,1.0,12.7,26.0,86.4
2024-11-27,7.843,5.1,1.386,-1.386,-1.3,1.2,22.4,90.6
2024-11-28,8.214,5.8,1.629,-1.629,-1.7,3.4,4.9,82.0
2024-11-29,8.586,6.5,1.871,-1.871,-3.4,3.4,0.0,76.3
2024-11-30,8.957,7.2,2.114,-2.114,-0.5,5.6,0.0,81.6
2024-12-01,9.329,7.9,2.357,-2.357,1.6,8.2,0.5,89.3
2024-12-02,9.7,8.6,2.6,-2.6,0.6,13.0,0.0,79.9
2024-12-03,10.914,9.571,3.443,-3.443,-2.4,5.2,0.0,48.6
2024-12-04,12.129,10.543,4.286,-4.286,-0.6,6.9,0.0,52.1
2024-12-05,13.343,11.514,5.129,-5.129,-0.1,8.8,1.8,62.8
2024-12-06,14.557,12.486,5.971,-5.971,-0.4,5.2,1.62,49.3
2024-12-07,15.771,13.457,6.814,-6.814,-2.5,4.6,1.44,56.9
2024-12-08,16.986,14.429,7.657,-7.657,-3.9,4.1,1.26,46.5
2024-12-09,18.2,15.4,8.5,-8.5,-3.8,7.4,1.08,56.1
2024-12-10,20.971,17.843,10.057,-10.057,-1.9,6.9,0.9,58.9
2024-12-11,23.743,20.286,11.614,-11.614,0.2,8.2,0.72,50.3
2024-12-12,26.514,22.729,13.171,-13.171,-3.2,5.4,0.54,45.8
2024-12-13,29.286,25.171,14.729,-14.729,-1.5,4.5,0.36,42.1
2024-12-14,32.057,27.614,16.286,-16.286,-3.6,2.5,0.18,51.0
2024-12-15,34.829,30.057,17.843,-17.843,-2.2,5.4,0.0,54.1
2024-12-16,37.6,32.5,19.4,-19.4,-3.3,3.9,0.0,65.9
2024-12-17,45.6,35.632,20.629,-20.629,-3.5,3.8,0.1,51.8
2024-12-18,53.6,38.764,21.857,-21.857,-6.2,0.9,0.2,47.1
2024-12-19,61.6,41.896,23.086,-23.086,-6.7,4.9,0.3,47.4
2024-12-20,69.6,45.029,24.314,-24.314,-2.1,5.3,0.4,60.9
2024-12-21,77.6,48.161,25.543,-25.543,-4.7,1.9,2.9,74.1
2024-12-22,85.6,51.293,26.771,-26.771,-7.7,1.0,2.2,52.9
2024-12-23,93.6,54.425,28.0,-28.0,-5.0,6.7,1.5,58.5
2024-12-24,98.671,54.229,29.071,-29.071,-4.3,5.1,0.8,50.3
2024-12-25,103.743,54.032,30.143,-30.143,-1.1,6.5,0.1,63.1
2024-12-26,108.814,53.836,31.214,-31.214,-4.8,4.2,0.0,57.9
2024-12-27,113.886,53.639,32.286,-32.286,-5.9,1.8,0.0,51.4
2024-12-28,118.957,53.443,33.357,-33.357,-6.7,1.1,0.0,48.3
2024-12-29,124.029,53.246,34.429,-34.429,-4.2,6.1,0.0,56.1
2024-12-30,129.1,53.05,35.5,-35.5,1.9,10.1,0.0,68.5
2024-12-31,126.371,51.614,27.7,-27.7,-2.0,4.9,0.0,45.8
2025-01-01,123.643,50.179,19.9,-19.9,-2.5,8.9,0.0,64.3
2025-01-02,120.914,48.743,12.1,-12.1,-2.9,6.0,0.0,48.8
2025-01-03,118.186,47.307,4.3,-4.3,-5.1,3.2,0.0,52.0
2025-01-04,115.457,45.871,-3.5,3.5,-5.4,5.7,3.35,49.6
2025-01-05,112.729,44.436,-11.3,11.3,-0.7,2.5,6.7,85.0
2025-01-06,110.0,43.0,-19.1,19.1,-3.0,3.4,3.0,75.6
2025-01-07,104.429,41.8,-21.943,24.671,-5.7,1.5,0.1,53.5
2025-01-08,98.857,40.6,-24.786,30.243,-6.1,0.2,0.0,55.1
2025-01-09,93.286,39.4,-27.629,35.814,-11.6,-6.1,0.0,38.4
2025-01-10,87.714,38.2,-30.471,41.386,-12.2,-1.7,0.325,48.0
